product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
3d4c249691c5ff13ec7946d4d7a1aaa0,telefonia,56.0,160.0,2.0,150.0,20.0,5.0,12.0
2b5000342506556984dc8d0dcdbd4921,eletrodomesticos,58.0,108.0,1.0,150.0,27.0,13.0,17.0
2f763ba79d9cd987b2034aac7ceffe06,eletronicos,45.0,1198.0,2.0,595.0,8.0,6.0,6.0
2756f88aa420dd0c5aa25b2db78d4664,telefonia,58.0,381.0,3.0,200.0,19.0,4.0,11.0
d2806dfb8e3474bcba8b5bcd771ff12c,brinquedos,58.0,789.0,2.0,790.0,28.0,24.0,31.0
0eb41884a8773e019708fb8409fd8347,bebes,41.0,1064.0,1.0,21467.0,76.0,57.0,51.0
407eeaa1c0dcd776f6c2ad41db4c62e5,telefonia,56.0,1613.0,2.0,304.0,19.0,11.0,16.0
da37b504ecf6099b4f8af452ebdab0cc,bebes,39.0,1285.0,2.0,8200.0,40.0,35.0,35.0
661d83b6b4988942aa9b449b57e12f81,brinquedos,60.0,48.0,1.0,1400.0,60.0,30.0,16.0
e337509290028e0c81c0ac93d7b1234e,automotivo,46.0,2145.0,8.0,18000.0,50.0,20.0,20.0
de907886b218bfa2e0097c1fdff81785,eletronicos,60.0,443.0,2.0,100.0,22.0,4.0,11.0
27c63413ca2806bcab40a31d0f862a59,climatizacao,60.0,1271.0,1.0,4550.0,40.0,21.0,32.0
1fd95182c672cf5b10c82207ca5dab97,automotivo,58.0,797.0,5.0,1100.0,23.0,7.0,38.0
3fddda7e92c16fa45033a4373a116e00,perfumaria,45.0,650.0,1.0,75.0,11.0,11.0,8.0
b88d27345de2feed45475bb48cca74b1,papelaria,55.0,787.0,2.0,300.0,16.0,5.0,17.0
c72f08f769081bfde2959e39c5bde5d4,perfumaria,43.0,478.0,1.0,100.0,20.0,20.0,20.0
ceae7ba6df69ce2b3d1ec03bcfafc31a,automotivo,59.0,586.0,3.0,1125.0,60.0,8.0,33.0
4834f24983a4f056e5ae64265f723aaf,eletronicos,52.0,468.0,3.0,230.0,16.0,14.0,15.0
d53b2798a5e86b8db90ea3c4855cb409,brinquedos,44.0,952.0,3.0,200.0,20.0,25.0,25.0
165c9d7f2d58ca8e4af9381c0b0226a4,eletronicos,34.0,279.0,4.0,417.0,17.0,9.0,15.0
cb5df9426d14898cd286c3c5ac0b8cea,automotivo,51.0,840.0,1.0,6800.0,45.0,20.0,45.0
6d07236d4abe99b5b1cbf368971bf6e7,brinquedos,49.0,170.0,6.0,200.0,17.0,7.0,12.0
7bcc81e7096d625f592094c60385ebc5,bebes,55.0,1633.0,1.0,550.0,20.0,13.0,13.0
88ef4dcecbad145f927ebce34fbdde97,brinquedos,36.0,1588.0,4.0,2050.0,47.0,13.0,24.0
64b7b1d7151216b171067bafdb70d0bb,bebes,54.0,369.0,1.0,450.0,35.0,2.0,25.0
70b1659e9e180610c8a5fd5753c85b80,perfumaria,52.0,1400.0,1.0,100.0,16.0,3.0,15.0
6722735e7b6ea43bbd86b1c9074c3057,automotivo,52.0,231.0,1.0,1050.0,20.0,16.0,16.0
b0069f9a7b1811276378d64200846ea3,eletronicos,47.0,653.0,1.0,150.0,16.0,16.0,16.0
c47d256557f7fa30144ecea5722eebc2,papelaria,59.0,307.0,2.0,8350.0,38.0,30.0,28.0
42212fc3d57c0e2242bd661e94e1e067,telefonia,45.0,702.0,4.0,100.0,19.0,3.0,11.0
f0bc8fe90b1c3901a14ba52f6aa17273,telefonia,60.0,549.0,4.0,100.0,18.0,12.0,16.0
29d7696e65020b6cf7846bc4d7668f65,telefonia,59.0,400.0,2.0,233.0,16.0,13.0,13.0
1c4b558889819d00efc1ec52e76bc450,bebes,58.0,374.0,6.0,200.0,16.0,9.0,11.0
d0688f07b0aa9bfd7535de718425d8f5,papelaria,47.0,167.0,4.0,800.0,35.0,10.0,55.0
29e4631be78811ab993ae12613053b53,automotivo,58.0,623.0,1.0,3100.0,70.0,8.0,70.0
331f7c3a5502a8007a966f70e151e89d,automotivo,41.0,547.0,4.0,100.0,18.0,13.0,13.0
ea44caac707f7f1325182a538007f838,bebes,59.0,809.0,5.0,6600.0,45.0,25.0,35.0
188ca16451af4da0cdad2750f9973fd6,brinquedos,36.0,210.0,1.0,900.0,45.0,15.0,35.0
d951b7ee80638f0b34111a091327be42,perfumaria,54.0,522.0,1.0,150.0,16.0,12.0,11.0
f2a949f938c95d18433bebfb12afe395,automotivo,60.0,1657.0,3.0,650.0,16.0,21.0,18.0
d8347a6f6301cb4343a6e05e095e5871,papelaria,60.0,815.0,5.0,1150.0,21.0,15.0,15.0
28447390cfd2a411fcb8c008b6163da2,brinquedos,57.0,696.0,4.0,405.0,21.0,7.0,16.0
e693be8d8b92c327a28dbadd6abedd0d,papelaria,39.0,1361.0,1.0,300.0,27.0,5.0,23.0
f03e2584cfc057f8bf76bf5683955585,brinquedos,38.0,1338.0,2.0,150.0,16.0,21.0,11.0
da77fdd937aba84787dbbba9231f79f8,automotivo,59.0,1655.0,3.0,550.0,16.0,21.0,18.0
7642ddbf174d9a97119510f56be6c201,brinquedos,55.0,1131.0,3.0,1950.0,30.0,35.0,35.0
2d80845a6f78e68221e4965655a9a9b8,eletrodomesticos,54.0,192.0,1.0,150.0,27.0,13.0,17.0
d5448c89ef7dc8228e12ae75e180ba74,telefonia,44.0,101.0,1.0,100.0,20.0,20.0,20.0
d0fac709247e97e9b44a5351891ef9f3,automotivo,60.0,968.0,3.0,800.0,16.0,16.0,11.0
9256d5ffeddcdb1ee516de53414ff1a2,telefonia,59.0,540.0,3.0,300.0,17.0,4.0,12.0
31a2f42a87890f87d77daebdfabc182e,brinquedos,58.0,419.0,5.0,1700.0,30.0,35.0,25.0
8fae593cc19dca7764e3eea78ec0fd77,telefonia,40.0,1886.0,2.0,300.0,21.0,11.0,14.0
52875639c307f1a60e501898dcf12a4a,automotivo,58.0,1020.0,3.0,1800.0,34.0,40.0,19.0
e145fe0be63a7cfdb3b2d57c6769cec1,eletrodomesticos,54.0,246.0,1.0,100.0,18.0,8.0,13.0
f24fac234abea1ab9560893ecc15a573,automotivo,51.0,1001.0,1.0,3375.0,47.0,22.0,11.0
a8d952e8e5436a6fe36d24c402d100de,telefonia,60.0,540.0,6.0,300.0,17.0,4.0,11.0
a1fa8c0b1d3e019af17cb198cefa4691,eletrodomesticos,57.0,137.0,1.0,100.0,18.0,8.0,13.0
822c9ab05e9b8114704a5b2cd8639585,perfumaria,49.0,300.0,1.0,520.0,24.0,13.0,17.0
2cbd0f06c3123f0bd14c4bffc0498996,telefonia,52.0,728.0,1.0,75.0,19.0,5.0,11.0
aba92acbdc38cb3a656015d4fa601a23,telefonia,59.0,502.0,1.0,325.0,40.0,10.0,11.0
40f9995eecfc68f54991ca49582e9885,telefonia,60.0,816.0,1.0,150.0,27.0,5.0,20.0
4228bf901c8db392cbffcbc1f14a13e2,eletronicos,42.0,943.0,1.0,200.0,20.0,20.0,20.0
03df27817e9494be978b56cc083a0beb,telefonia,58.0,607.0,3.0,200.0,19.0,4.0,11.0
bd9fca6bf4bdcbf4094d7bc11415dfe5,eletroportateis,47.0,2378.0,6.0,4683.0,45.0,29.0,22.0
9ee22e986a24607377ce379ebda2c666,eletronicos,44.0,293.0,3.0,16850.0,22.0,22.0,18.0
ea768069ca084e95a752ee7d51a8ff70,automotivo,53.0,2720.0,5.0,975.0,22.0,6.0,13.0
06b4fb6f7d3ef030f7906bb13dde0728,bebidas,39.0,394.0,1.0,1550.0,16.0,36.0,16.0
dbbd95b8c1dfccf8bd20dff9b52688a9,eletroportateis,50.0,481.0,1.0,2500.0,25.0,23.0,32.0
8d578db76b524efa43a961df4ac2d7d9,automotivo,60.0,1394.0,3.0,2275.0,33.0,7.0,26.0
2bb3e85f2a403543fdb64e266e70c792,brinquedos,57.0,925.0,5.0,19450.0,45.0,50.0,45.0
9bda44a359c6f3c4a011c470eaa1708c,perfumaria,37.0,531.0,1.0,500.0,16.0,16.0,16.0
ec22e13f6e6798a040b5e4db9d434e59,brinquedos,43.0,223.0,1.0,350.0,45.0,15.0,35.0
a4c27cf9767fe2b589251c764b891eda,perfumaria,58.0,1061.0,2.0,368.0,22.0,15.0,18.0
902a8b8bb0768e8562edc2d903337812,bebes,33.0,104.0,1.0,750.0,40.0,11.0,35.0
40c19ad8081c5efe90d93d945287adb8,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0
a8c6a80cff824c02863660b09d8a5502,perfumaria,37.0,641.0,1.0,200.0,16.0,3.0,12.0
8fc20e5093a3fce66e664f0f066e1a75,papelaria,37.0,129.0,2.0,80.0,17.0,9.0,14.0
977f845fc71d6dfd5af3a0aaaabf2161,bebes,46.0,1947.0,4.0,10000.0,50.0,34.0,50.0
a4975ec11326ed8c6c875ca0f56a2814,eletroportateis,57.0,270.0,1.0,200.0,20.0,10.0,15.0
283f243bb09e48e8f324d175182d5cfa,telefonia,60.0,1440.0,4.0,225.0,18.0,5.0,16.0
115fdef806a3b8e9fc52a1dee818f2de,bebes,49.0,376.0,1.0,450.0,35.0,2.0,25.0
bb1ee1154c7f9b5329328e3fab9e6bb2,papelaria,54.0,983.0,5.0,8800.0,32.0,5.0,40.0
4c1bdb311e919e2100eef5ef92debbbe,automotivo,60.0,1409.0,3.0,2200.0,22.0,4.0,22.0
87f6e794e8e759e774a4c34590565036,brinquedos,59.0,1961.0,6.0,950.0,35.0,6.0,25.0
b59e3776fd0270273b8f6b1345e2f0fc,eletrodomesticos,59.0,754.0,1.0,16350.0,25.0,25.0,25.0
a1231816b47b24a6fa3de97f2147a8b6,papelaria,60.0,126.0,3.0,6150.0,25.0,55.0,45.0
00de7f393d962717eeeb2d7131a40dba,telefonia,47.0,816.0,2.0,300.0,16.0,5.0,12.0
d51e0a7f437c0d14f560082ed007fd85,perfumaria,36.0,47.0,1.0,210.0,17.0,11.0,14.0
15c6285354cb4294fba984d48fd19805,bebidas,28.0,932.0,1.0,1400.0,25.0,25.0,25.0
8e761c0d91fd28b0937e63238852f2f8,papelaria,40.0,264.0,8.0,550.0,25.0,7.0,20.0
45f68d6b5c1bdaeb13882fdcb62e4e47,bebes,57.0,1644.0,3.0,500.0,23.0,33.0,11.0
df3ef285e62ef3719a8d1b02ea511fc9,automotivo,51.0,346.0,2.0,200.0,16.0,16.0,12.0
3606696d19bbcad6cb6c0e985749862f,automotivo,56.0,882.0,4.0,450.0,16.0,9.0,15.0
b18d3e74e5793a823be8acec061a5977,brinquedos,58.0,78.0,2.0,367.0,29.0,21.0,21.0
a90344a21959338905811b0c0248ac4a,papelaria,57.0,487.0,2.0,150.0,16.0,6.0,11.0
1a264b7839c199ba4df21d5284492650,automotivo,44.0,1335.0,1.0,250.0,18.0,11.0,14.0
92ee7c820f6eb0c532ecd94508e3cc29,audio,37.0,329.0,4.0,200.0,18.0,6.0,16.0
d1ff1a1223a2739d17005c9f4c4a40b6,papelaria,59.0,240.0,3.0,10100.0,28.0,55.0,37.0
e91955df14147b502c6737d45dd0bdcc,eletroportateis,51.0,1164.0,2.0,1000.0,28.0,20.0,28.0
72b253635b316f49e42e618d6e585ebc,brinquedos,23.0,273.0,1.0,125.0,22.0,7.0,14.0
6fd08d44046ab994b96ff38ad6fcfba1,bebes,60.0,865.0,1.0,500.0,23.0,23.0,23.0
fb629d276a4906468cec4054df4bfd24,automotivo,58.0,296.0,4.0,100.0,16.0,20.0,11.0
15d5088ad671c687e6ee89b9ba4e0766,eletroportateis,25.0,812.0,1.0,17325.0,35.0,40.0,40.0
736c8680c4a1ce8fc7ed08c9df0431ab,automotivo,57.0,667.0,6.0,4450.0,56.0,11.0,32.0
1349eb7b72fc4394d408917c76464af8,bebes,41.0,243.0,1.0,133.0,21.0,8.0,14.0
33f00e46ac331db0df0c5e84b67dc1e0,brinquedos,52.0,882.0,7.0,50.0,20.0,8.0,17.0
0c9439abe84dc40a64fc164365c4d064,bebidas,36.0,1481.0,1.0,2775.0,16.0,38.0,11.0
ec6cf0744914e96d2c1bf6a1bc475665,eletrodomesticos,60.0,392.0,1.0,1850.0,20.0,8.0,13.0
a41e24aae442561fb4a9ef505ff1d55f,papelaria,36.0,495.0,1.0,250.0,19.0,3.0,14.0
d8dd9c0b7decc04a3112159b4e6cf7be,bebes,55.0,1635.0,1.0,600.0,20.0,13.0,13.0
f9677c35e1360591bd6b86e3c5c20181,papelaria,34.0,684.0,2.0,300.0,16.0,5.0,11.0
afc026db9e1bc0f06ae19abe8aff3b66,eletrodomesticos,59.0,113.0,10.0,10750.0,50.0,50.0,50.0
a9e0a3a894f4bf7844830c090853c3e1,telefonia,49.0,79.0,1.0,375.0,18.0,10.0,16.0
ec3a2834eedc556927bb46dbad044f91,telefonia,49.0,426.0,2.0,150.0,18.0,6.0,13.0
dcef0da33db62e8ec01b99cc3d813676,papelaria,47.0,1076.0,2.0,1300.0,25.0,5.0,20.0
efd750dd2fc958a06d84d97bbc7056af,bebes,18.0,1102.0,3.0,700.0,20.0,8.0,14.0
b62c4aeee36fc51b2bd7fa2e5c3268b2,automotivo,54.0,1120.0,4.0,1350.0,25.0,10.0,20.0
adafff46869180550d3c4741c60841f2,automotivo,55.0,655.0,5.0,2400.0,30.0,28.0,30.0
0820af09ddc75b84841b1fab4da4be9b,eletrodomesticos,60.0,462.0,1.0,100.0,18.0,8.0,13.0
d48bacc1dcd9c86bf1ed4ed2a303336c,brinquedos,52.0,752.0,3.0,1232.0,38.0,18.0,25.0
4e5649d10a8a7453bb3957caf1cdebf4,automotivo,59.0,710.0,1.0,2413.0,69.0,39.0,57.0
6a65f47817739b82dcd2cdaf4c568e46,telefonia,59.0,824.0,3.0,175.0,16.0,5.0,11.0
f6e0b7ccc34e4decc1b855f8da06a5fc,brinquedos,59.0,257.0,3.0,900.0,30.0,4.0,20.0
2afd040779d1ce6295b76d092b048066,eletronicos,39.0,2154.0,3.0,100.0,20.0,5.0,12.0
11e0a57b7340441c4ece1cf7efd99ff8,papelaria,45.0,355.0,1.0,1200.0,32.0,6.0,26.0
ace0a62915c59a40d45b2597336c68d7,telefonia,57.0,98.0,4.0,300.0,20.0,30.0,20.0
a1ce5cd7cb7370b16b898d24dd384c65,eletroportateis,59.0,516.0,1.0,300.0,16.0,35.0,25.0
06c38a87544301cba8b0fb5a0796383d,brinquedos,45.0,553.0,5.0,2300.0,98.0,12.0,20.0
b3c13ca98fb6f9dd5c6aec8b1d353506,bebes,59.0,2270.0,2.0,350.0,69.0,11.0,11.0
ec72556b5da399d24fe06338e816a9ac,papelaria,45.0,151.0,2.0,233.0,20.0,11.0,15.0
543677fb57d4ce16a9ac89d2d1fafd4f,telefonia,53.0,285.0,1.0,100.0,19.0,4.0,11.0
c61cd4826ecfb4760797ad42c92ff8b1,eletroportateis,33.0,395.0,1.0,3700.0,28.0,39.0,39.0
9a3a682d9257657cf55214a390ecbf3c,bebes,48.0,776.0,2.0,500.0,20.0,15.0,15.0
afecbd7b41e981fa603c9c008f894f15,eletronicos,60.0,506.0,1.0,2150.0,30.0,30.0,30.0
584c7a0f5da1770ba58350c8d8176b45,automotivo,57.0,1031.0,4.0,6250.0,40.0,30.0,30.0
4a74e7a025c5837140060a472bd16950,telefonia,38.0,414.0,1.0,150.0,19.0,5.0,20.0
24e19cb0f9da4394876ff32b7a43b99d,climatizacao,57.0,171.0,2.0,200.0,21.0,8.0,17.0
0d56b4fd97465d99b6ed174ffc7ba133,brinquedos,57.0,364.0,1.0,950.0,68.0,42.0,16.0
0e8e65e0044a4d888d422517f545ba2e,brinquedos,41.0,177.0,1.0,900.0,24.0,19.0,17.0
70f4ee470f7fc40e48a98f2903ddf010,automotivo,57.0,1062.0,3.0,1750.0,35.0,10.0,35.0
a6d351912e312fb24186739576d04fe2,automotivo,58.0,703.0,6.0,5650.0,47.0,19.0,23.0
b91b152754992edb9a83710c87a9427e,perfumaria,55.0,700.0,1.0,500.0,23.0,8.0,15.0
7b32b1b87594b60dced8abb4531d2986,telefonia,51.0,419.0,1.0,350.0,16.0,6.0,11.0
a6a8b6b05afd3a6e65c00b897f718425,automotivo,54.0,666.0,1.0,3850.0,65.0,25.0,25.0
5c821d665e58b08092e830f81c12cc37,climatizacao,60.0,3067.0,3.0,300.0,21.0,8.0,17.0
cfa7ee31b3e91eacffe78176dc964965,telefonia,19.0,288.0,1.0,203.0,14.0,16.0,14.0
e69137c3731a8a094d7e2ad97f76c95f,perfumaria,47.0,918.0,1.0,150.0,16.0,9.0,11.0
b2802bfbd4800fbac8b9554cbea43894,bebes,38.0,235.0,2.0,9400.0,75.0,15.0,50.0
b1fa7a05a5eb864f4fd083ef11c0d0d6,brinquedos,58.0,454.0,4.0,390.0,33.0,9.0,18.0
5d422bd54b54307ff7a5e770f40946e4,brinquedos,16.0,508.0,2.0,300.0,16.0,5.0,16.0
9bbb425c18528ece663ef2a6ac0096d2,papelaria,39.0,257.0,2.0,500.0,28.0,12.0,21.0
9cef9507ca068525d2ff2fadf077e5c5,papelaria,55.0,325.0,3.0,500.0,16.0,11.0,11.0
596c6a436968ac047c8251af34fdc09c,papelaria,54.0,724.0,2.0,200.0,16.0,7.0,27.0
95ed6f297ce9eff502631d01905cbd9e,perfumaria,42.0,931.0,2.0,228.0,18.0,8.0,14.0
6c04f5ced4964898effa486a73d81ca2,brinquedos,58.0,884.0,1.0,250.0,20.0,15.0,20.0
592cc6634d2c783d297effc0b828bc37,eletronicos,57.0,1198.0,2.0,250.0,20.0,20.0,20.0
cdafffbe81c76e4cb8b1270523215c82,perfumaria,47.0,313.0,1.0,500.0,16.0,17.0,15.0
56a5da29b4975931b470aa9d61ced8d3,automotivo,52.0,1236.0,1.0,200.0,20.0,6.0,17.0
394e7e390f3282732faa3a73a6033c3a,papelaria,51.0,749.0,2.0,200.0,16.0,7.0,27.0
5d42919d908b17ec1848699d89e2bace,bebes,58.0,1515.0,1.0,8300.0,20.0,30.0,82.0
8c0c3a8ad1d1896e7d9d66921a4b66ab,brinquedos,47.0,719.0,3.0,1200.0,17.0,21.0,37.0
9aedf557945e816d48539ee56293f860,pcs,55.0,3610.0,4.0,2400.0,16.0,31.0,39.0
d10375970dfbcb0ed9ccd97efbd9e806,brinquedos,34.0,721.0,2.0,4800.0,60.0,20.0,47.0
8f5cb6362e19f8120f77484dc5619a6b,automotivo,47.0,660.0,1.0,13300.0,62.0,62.0,21.0
7ca498260c343bafc4596d101ec12490,papelaria,53.0,367.0,1.0,2343.0,32.0,39.0,35.0
6e9f9e5e78ff92b0c7ea485b416682b0,eletronicos,39.0,559.0,1.0,400.0,18.0,8.0,11.0
141f72cac97df846fc51097f795bd94e,automotivo,59.0,131.0,1.0,750.0,30.0,8.0,30.0
b142019898949dbc5e1128bfaf66dfef,brinquedos,48.0,1156.0,1.0,300.0,17.0,10.0,12.0
eed6978726f666f29319519d56058469,perfumaria,42.0,3923.0,1.0,150.0,16.0,8.0,11.0
bdf4090aad270b83a2ce5eaac92032cc,automotivo,57.0,326.0,2.0,100.0,16.0,10.0,15.0
34bd280578cc88e0e8591ba38e2dd7d2,automotivo,59.0,2034.0,6.0,1975.0,42.0,28.0,31.0
99d649a55b3bbffa301adbe2e0661d41,telefonia,60.0,710.0,2.0,150.0,17.0,8.0,11.0
6c6dc08e83a72648b3202c2cd6f9252a,telefonia,60.0,361.0,3.0,150.0,21.0,7.0,14.0
3d75be4f65e922627a4f73dc2cf9898c,papelaria,52.0,177.0,1.0,1000.0,36.0,6.0,29.0
8b703da31bafff192fa02873886b9074,eletrodomesticos,59.0,207.0,3.0,300.0,40.0,25.0,25.0
d4f91ac96799dc3d9221293e29892e30,brinquedos,43.0,713.0,3.0,700.0,35.0,7.0,35.0
9bde06b382560a866ee357832761aaf0,brinquedos,53.0,724.0,1.0,1400.0,30.0,22.0,22.0
b5db6f00bc0bd85e37440f992dc8df81,brinquedos,49.0,1214.0,2.0,400.0,23.0,20.0,20.0
cc5447118c174dcc6456c84ccb29e6f7,perfumaria,25.0,549.0,1.0,550.0,19.0,13.0,18.0
a8e9f87b1e5eb60206b63ff80c5ecadc,eletrodomesticos,49.0,790.0,2.0,700.0,20.0,6.0,11.0
de72ea95a1cd05b1a597d294a425be57,automotivo,31.0,728.0,2.0,25100.0,64.0,64.0,49.0
a179fe5e75138e812571da4d038f0271,automotivo,55.0,713.0,6.0,3650.0,56.0,6.0,76.0
e251a68000f75257cf9ef16bcea51976,papelaria,44.0,207.0,1.0,200.0,21.0,7.0,14.0
e942040a23d73eb3598f59fccaba7df8,papelaria,45.0,319.0,2.0,1450.0,20.0,35.0,29.0
8e2e504e3be9cc0ed518daa0e271acf5,bebes,42.0,831.0,1.0,417.0,19.0,13.0,13.0
def8b2856a5c8fea8715aa849a198cd4,brinquedos,43.0,279.0,1.0,281.0,16.0,12.0,14.0
8c0b38fcee9ef771b9da3d7dc849989c,telefonia,49.0,1342.0,3.0,300.0,18.0,5.0,12.0
b252c77ac54ea46b4b2b884b8fba074d,climatizacao,46.0,847.0,1.0,2700.0,32.0,32.0,16.0
687d4a56a1f4ac70dd11db114d47076c,telefonia,45.0,356.0,2.0,50.0,19.0,3.0,11.0
49b59dec916cd9070cf9fb07dee32976,climatizacao,60.0,803.0,1.0,16550.0,27.0,36.0,54.0
a3ebd09e2be48bebfd0d16ef3c83a176,automotivo,49.0,588.0,5.0,1100.0,63.0,9.0,33.0
9c16099894e4002d54e17033e06bdbc8,automotivo,50.0,430.0,1.0,50.0,16.0,11.0,11.0
63d91238d97cbb132fb0ebf97974c6d6,perfumaria,51.0,933.0,1.0,400.0,27.0,5.0,20.0
a8a491b1916fc6801cbebd09e7c02567,telefonia,58.0,597.0,1.0,150.0,19.0,4.0,11.0
6fb9118651534879ecb3654b56a48a4c,bebes,57.0,838.0,8.0,50.0,20.0,8.0,17.0
b0694770dbbfebe2d48cd288cfce2f85,artes,35.0,1190.0,1.0,15400.0,100.0,4.0,60.0
1b981d76f4ec023c49b13412f503f1c2,bebes,57.0,1988.0,2.0,300.0,69.0,11.0,11.0
eba7488e1c67729f045ab43fac426f2e,perfumaria,43.0,259.0,1.0,610.0,22.0,14.0,16.0
ae9b8e8d0dcd7ca369276380ee8ce659,telefonia,52.0,514.0,1.0,100.0,19.0,3.0,11.0
1a3577790b3f28eb137b105c4d62ca17,eletronicos,50.0,703.0,3.0,590.0,34.0,18.0,24.0
0d77de0f4137ba0f89d3d25191ce4788,automotivo,58.0,537.0,2.0,200.0,16.0,16.0,11.0
37c0cfb5f2381b6130c1ddaa5df146ae,brinquedos,59.0,1359.0,3.0,1200.0,32.0,31.0,17.0
0cac4325d7aa33ada7ff2ba4d84f8874,brinquedos,42.0,834.0,4.0,804.0,30.0,21.0,21.0
342ea5301fb0561caa90fb8e64767deb,eletronicos,35.0,370.0,1.0,100.0,25.0,7.0,16.0
9e29dd5d33b2745d4b80ee88da614632,papelaria,53.0,227.0,3.0,5850.0,60.0,20.0,29.0
379e1dd5ee78e22877ee8a895cdb8244,bebes,53.0,821.0,2.0,9088.0,39.0,40.0,79.0
112c98970afb0e6dd81c05ddd447416d,eletrodomesticos,52.0,372.0,4.0,200.0,27.0,13.0,17.0
917f0d682ab52b9dc53d1f5e785946c2,papelaria,50.0,363.0,3.0,400.0,30.0,52.0,20.0
2f5f6d54fb012db68068ba104791c61e,brinquedos,53.0,623.0,4.0,300.0,33.0,4.0,31.0
6859a88437bf429e4e50768ca79a2e9c,bebidas,31.0,1039.0,1.0,450.0,28.0,20.0,20.0
e5433d154f98bcb2c139b9679fce0814,perfumaria,21.0,476.0,2.0,250.0,22.0,5.0,15.0
d5d74b90b07cc3536b8eade784014438,brinquedos,44.0,582.0,1.0,1350.0,45.0,20.0,18.0
38ad86e536a0e27c5a4d2dc30964259d,telefonia,60.0,540.0,2.0,300.0,17.0,4.0,12.0
022b0ef3922883f810bdff4d58e93115,automotivo,58.0,641.0,5.0,1625.0,60.0,8.0,33.0
7567d226ff0be3edcfca0124da0ca3f5,papelaria,59.0,697.0,5.0,100.0,20.0,8.0,15.0
62633ec6c321f244f230ae94e9864d6a,telefonia,51.0,1350.0,1.0,125.0,21.0,6.0,14.0
5140431c54f26f3706d901fef4b1a528,papelaria,53.0,543.0,3.0,1600.0,35.0,42.0,21.0
cc158c284564106f4b668ae02389e2c3,telefonia,47.0,520.0,1.0,100.0,19.0,3.0,20.0
f3378729b1a09fa8f2c42e2457d6b1da,papelaria,57.0,182.0,3.0,400.0,24.0,7.0,14.0
c25202cc84e17ea4188bdd80a6b069e9,automotivo,59.0,2811.0,1.0,463.0,16.0,13.0,15.0
75bc68276acddf2f0940f421a54338ee,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0
a4bdcbc90bfef55be462f3355d1a7d2f,telefonia,59.0,1568.0,1.0,100.0,18.0,6.0,11.0
38b5079a807bb9f22ddfa46f929accee,perfumaria,55.0,633.0,5.0,200.0,16.0,2.0,11.0
328e385961fd439024dabd6512dc1039,automotivo,47.0,641.0,4.0,5200.0,44.0,17.0,30.0
4e9583016ceb715ac76fb39d1b288ff7,perfumaria,41.0,1043.0,1.0,300.0,20.0,20.0,20.0
2715967684d6991f7501693bfe08c08b,brinquedos,44.0,420.0,1.0,800.0,28.0,35.0,18.0
a7566c5565bf286a5c8fb48387d97bb8,perfumaria,44.0,259.0,2.0,425.0,23.0,14.0,17.0
79b34bfd104ba0110090a32b86572944,papelaria,30.0,672.0,1.0,1050.0,30.0,30.0,30.0
e6974726480273852de4ef5d57003db2,brinquedos,42.0,586.0,5.0,1507.0,27.0,26.0,28.0
d19c17e2d1254322fcd22ddc11c15fae,automotivo,20.0,83.0,1.0,600.0,16.0,2.0,11.0
fc9f8ce7c9be6295161b8c8fccb26b6b,bebes,57.0,291.0,1.0,500.0,40.0,15.0,35.0
45bb83550ff78aa259858ff41921129a,eletroportateis,50.0,1423.0,1.0,3525.0,33.0,35.0,34.0
0f63bdd7e201644735e2c9d8fca69554,automotivo,54.0,1475.0,1.0,300.0,16.0,18.0,15.0
23930a256cb06e683cbceb246221290a,telefonia,57.0,412.0,1.0,100.0,16.0,6.0,11.0
ae1fe986145cc9e80f0d7753d669989f,papelaria,49.0,181.0,2.0,10850.0,60.0,20.0,29.0
8d3995daf4103cf13ff5400bf66c1587,bebes,30.0,1570.0,3.0,300.0,30.0,10.0,20.0
89335f18510cd04dc1bb8cf69f3cf14d,bebes,31.0,259.0,1.0,14500.0,57.0,45.0,33.0
65906875895d4c8ba11779d8bd5b1270,automotivo,49.0,695.0,4.0,450.0,30.0,30.0,30.0
aa0c047aa75f7c8e437acd62601055fe,alimentos,34.0,397.0,1.0,533.0,27.0,14.0,17.0
b5034cecd2d602fcc8175e8fe0988a3d,automotivo,56.0,361.0,1.0,200.0,35.0,4.0,26.0
425b2ba2dab3986c4fa13ca01547aff0,automotivo,22.0,661.0,3.0,400.0,53.0,3.0,41.0
98d3d093647c91f5bd575773f6eab9e1,perfumaria,54.0,1133.0,2.0,400.0,27.0,5.0,20.0
b22934d8dedd07b3033be2bf6da70bcb,brinquedos,33.0,561.0,2.0,415.0,19.0,16.0,17.0
f1d4ce8c6dd66c47bbaa8c6781c2a923,bebes,52.0,828.0,4.0,4950.0,40.0,10.0,40.0
fb3230a295c320ca2a32fc1047e8715f,automotivo,55.0,109.0,1.0,300.0,30.0,15.0,30.0
14d2c4a849afdde0e39ffad27a1dfc56,eletrodomesticos,57.0,272.0,1.0,1650.0,50.0,2.0,37.0
cdfbf89ab41de77f2bc60c0194c00d37,telefonia,51.0,446.0,1.0,124.0,22.0,5.0,16.0
45e967683e7292b195609137fadaf2fe,automotivo,57.0,453.0,4.0,100.0,21.0,2.0,17.0
